SL1344_v1	EEP	MEP	LEP	ESP	LSP	25C	NaCl	Bile	Low_Fe	NoO2S	NoO2	Oxygen	NonSPI2	InSPI2	Peroxide	NO	Macrophage
SL1344_0173	30.16	25.21	21.96	12.53	1.61	25.98	29.59	39.83	28.93	12.15	12.02	26.15	23.66	14.43	7.49	13.58	32.84
SL1344_1762	10.72	6.22	9.84	11.34	0.68	8.15	2.87	12.54	4.94	16.57	6.01	8.39	20.86	9.25	2.43	4.97	37.92
SL1344_1763	35.25	33.54	34.24	13.49	1.21	25.89	16.82	14.82	9.05	24.66	22.76	12.30	22.31	11.90	0.91	9.31	23.82
SL1344_1764	53.31	31.91	19.92	5.16	0.69	31.79	14.20	25.14	21.05	6.20	5.87	18.24	25.68	22.69	2.01	5.77	45.38
SL1344_1765	9.67	5.77	8.19	3.03	0.89	9.35	13.82	10.14	7.03	4.43	4.01	6.85	8.77	7.78	1.87	3.74	32.38
SL1344_1766	2161.11	2722.97	4749.16	1766.78	66.04	3895.23	1574.21	2569.01	4639.94	1905.16	1382.97	1433.32	4020.08	3942.32	197.99	1250.98	2489.01
SL1344_1767	2660.56	3781.94	5199.61	2701.83	348.71	6081.72	2009.30	3537.77	4685.56	2279.32	1779.86	2160.97	5477.02	4203.08	297.16	1196.15	2948.04
SL1344_ncRNA_118	12.49	15.45	84.77	429.72	53.50	24.12	51.52	34.74	23.54	717.03	1010.75	106.32	35.73	82.10	121.54	159.42	20.45
SL1344_1768	475.39	331.37	294.14	160.69	12.35	344.94	371.07	387.13	326.94	170.94	245.79	348.65	268.15	832.69	489.56	255.75	1206.41
SL1344_1769	816.73	611.96	746.63	860.74	103.92	796.71	1366.69	1119.26	637.01	584.76	873.75	987.48	891.81	3630.31	3088.43	1040.83	3578.85
SL1344_1770	19.91	44.48	307.86	441.31	50.99	43.97	262.96	70.67	121.07	98.10	364.75	852.56	33.54	65.45	62.01	62.63	82.17
SL1344_0174	28.70	18.49	18.31	10.05	0.57	17.78	25.15	31.04	23.66	14.96	9.91	23.35	20.74	13.26	5.45	12.05	21.70
SL1344_1771	150.17	169.19	114.24	89.97	9.83	101.03	82.98	184.77	144.37	111.20	101.20	135.04	118.15	103.68	99.86	92.34	108.30
SL1344_1772	4.14	5.39	4.54	4.30	2.31	5.34	6.93	6.28	5.90	5.82	5.10	5.52	6.42	8.23	3.87	13.47	5.28
SL1344_1773	109.57	131.87	89.29	73.50	27.38	68.58	97.97	131.46	121.24	32.46	52.95	122.54	115.64	54.01	36.76	53.07	111.29
SL1344_1774	178.35	142.37	120.19	49.71	5.95	135.77	54.89	163.48	126.58	46.92	52.83	116.03	149.92	116.53	16.06	56.54	103.37
SL1344_1775	514.34	395.98	264.01	117.09	8.70	304.95	154.77	505.32	289.53	100.76	92.80	266.13	324.77	256.05	26.23	92.77	313.30
SL1344_1776	231.52	207.70	136.99	118.37	114.56	145.37	356.57	367.52	286.88	142.03	108.15	209.77	280.26	428.56	335.80	258.86	303.15
SL1344_1777	25.96	20.27	25.65	22.93	48.17	26.94	57.04	28.75	26.45	19.75	21.25	37.25	26.56	37.93	19.57	45.03	107.03
SL1344_1778	22.39	19.28	23.85	18.48	4.08	19.91	21.08	27.34	20.89	11.55	16.68	33.78	23.87	30.75	3.70	26.14	60.67
SL1344_1779	34.98	27.70	16.20	4.46	0.43	26.04	4.90	22.12	17.71	4.24	6.00	16.54	24.14	14.80	1.43	4.83	18.89
SL1344_1780	28.90	23.03	109.17	113.31	94.96	17.93	270.52	44.71	29.89	36.29	99.43	107.82	117.40	511.33	96.43	275.55	271.04
SL1344_0175	2.99	2.99	2.76	5.57	4.78	1.28	3.04	3.41	3.09	4.90	3.71	3.76	3.10	3.12	1.99	4.05	4.35
SL1344_1781	20.89	21.86	45.20	66.63	177.41	23.16	105.67	48.13	34.91	61.02	74.00	88.13	32.18	77.35	33.64	101.56	54.10
SL1344_1782	2.60	1.17	5.90	9.87	11.57	1.91	10.86	4.07	4.21	2.71	4.62	18.22	6.06	25.24	1.32	10.22	67.19
SL1344_1783	33.69	25.46	77.80	224.72	72.41	40.47	48.03	81.27	35.58	33.06	66.35	126.08	97.36	590.17	222.02	87.62	1933.38
SL1344_1784	3.19	2.63	108.15	452.92	2.76	3.83	7.27	1.59	2.80	2.25	82.28	240.05	24.89	3.01	2.97	12.94	4.87
SL1344_1785	6.99	2.40	5.59	4.64	3.78	6.65	23.68	7.27	4.52	36.03	21.21	3.16	2.88	6.33	3.25	6.21	12.06
SL1344_1786	27.73	21.14	30.23	19.04	3.27	21.20	17.93	23.66	20.26	20.22	31.79	32.31	29.47	29.44	19.26	24.40	112.53
SL1344_1787	53.11	60.26	100.28	72.41	16.92	34.32	63.05	96.25	123.91	9.38	17.01	204.84	171.40	189.00	18.81	145.75	84.12
SL1344_ncRNA_119	44.95	40.68	47.28	46.54	15.99	37.53	96.11	64.84	36.57	46.47	54.50	41.56	88.28	89.23	55.69	166.35	47.11
SL1344_0176	1.09	0.75	1.24	0.60	0.07	0.92	1.68	1.13	1.73	1.12	0.69	0.90	1.05	0.94	0.20	0.80	1.18
SL1344_1791	0.42	0.52	1.56	2.49	0.51	1.50	1.78	1.56	0.97	1.47	2.38	2.26	3.45	2.66	2.10	2.28	3.78
SL1344_ncRNA_121	123.27	145.13	408.16	478.50	179.11	225.68	460.52	167.90	275.41	153.89	251.35	623.11	488.10	749.18	1916.87	1900.02	393.10
SL1344_ncRNA_122	1084.84	766.75	2137.71	7074.66	174019.67	1445.00	2059.23	1333.73	877.89	2099.34	4230.36	2444.87	1670.11	5288.71	2147.71	2335.54	1617.87
SL1344_1807	50.87	63.45	40.76	20.77	2.47	45.83	63.69	81.70	74.55	22.27	32.95	93.02	56.02	51.39	7.77	27.65	67.88
SL1344_1808	64.72	74.20	55.25	32.00	3.70	51.36	93.39	102.16	97.71	41.51	46.46	112.10	78.10	43.70	11.36	46.25	72.27
SL1344_1809	45.64	52.45	40.64	38.58	29.94	29.84	120.48	93.73	66.12	29.60	43.78	89.69	66.80	56.32	70.12	51.36	123.42
SL1344_1810	188.84	141.96	75.91	15.49	1.89	143.68	283.96	156.86	161.53	30.05	15.23	62.80	98.75	85.01	3.35	22.65	53.53
SL1344_1811	25.03	18.52	31.29	21.57	71.18	14.96	120.32	32.93	24.69	24.79	34.32	51.00	25.05	29.81	16.85	26.83	76.74
SL1344_0016	3.74	2.14	3.06	4.39	1.98	1.82	7.39	2.16	4.91	8.39	3.05	3.12	2.38	3.67	1.93	6.07	2.34
SL1344_0177	0.22	0.56	1.12	1.34	0.00	0.20	1.44	0.50	0.52	0.99	0.37	1.22	0.39	1.59	0.00	0.44	0.86
SL1344_1812	38.04	45.96	45.90	30.63	6.06	32.88	81.11	88.07	59.71	54.17	52.50	61.18	70.06	57.58	16.57	57.38	88.92
SL1344_1813	10.18	10.27	14.36	18.56	11.34	9.57	20.80	16.02	15.27	16.52	19.39	33.49	21.33	25.42	13.33	25.07	70.49
SL1344_ncRNA_123	128.18	269.10	260.38	689.16	535.67	97.24	317.37	7.58	257.78	333.61	202.04	244.35	760.54	366.47	334.22	433.57	266.54
SL1344_1814	28.88	32.55	29.70	21.63	19.15	26.02	61.50	27.37	23.13	10.49	25.05	50.61	41.77	21.92	111.54	42.06	214.50
SL1344_1815	81.30	97.87	159.52	152.86	57.07	94.79	194.31	129.22	104.91	51.83	85.74	175.73	133.42	192.02	387.35	119.40	282.53
SL1344_1816	123.84	113.24	90.64	66.00	28.09	109.66	388.73	132.33	101.83	53.28	62.10	103.19	111.95	73.04	1408.59	192.82	382.06
SL1344_1817	3.52	6.93	5.13	15.30	0.84	3.64	7.38	9.36	6.27	5.06	3.82	6.70	65.95	43.43	6.33	5.90	19.03
SL1344_1818	46.69	40.57	32.33	29.07	1.16	24.81	29.18	77.26	38.27	41.44	55.02	68.89	46.59	74.73	10.69	19.05	72.25
SL1344_1819	18.14	13.94	11.55	7.31	0.51	7.56	8.70	16.88	14.73	16.69	18.16	18.42	18.74	14.88	4.02	5.92	16.63
SL1344_ncRNA_124	90.20	151.53	103.50	108.95	77.99	89.75	106.52	168.32	197.41	294.83	148.11	106.64	149.43	167.71	167.59	151.78	50.78
SL1344_0178	2.28	2.11	1.78	1.89	5.42	0.51	9.44	2.13	2.21	4.53	2.78	3.47	2.48	2.82	1.75	4.00	2.31
SL1344_1820	56.29	71.30	36.55	32.30	5.23	48.37	36.16	109.84	85.09	47.23	31.12	54.88	70.02	60.32	32.93	30.48	68.61
SL1344_1821	12.89	25.56	21.64	25.19	4.08	31.66	13.22	68.09	17.68	99.81	46.06	13.51	21.60	20.63	10.45	16.33	59.28
SL1344_1822	31.18	65.43	39.91	50.27	4.96	43.05	22.76	113.94	74.32	191.73	101.39	35.16	51.19	55.22	15.80	28.40	97.57
SL1344_1823	61.64	49.85	48.11	27.78	12.74	50.12	46.98	62.83	49.79	34.34	31.04	49.97	41.69	36.81	40.32	31.14	48.00
SL1344_1824	47.01	31.95	40.44	27.09	1.70	54.82	27.87	56.71	34.40	21.27	27.88	62.39	44.67	29.98	3.70	11.12	104.28
SL1344_1825	51.36	41.91	47.05	28.68	10.37	62.02	34.75	55.21	37.23	27.21	29.24	58.54	61.33	31.90	7.62	14.12	172.18
SL1344_1826	23.38	21.12	18.17	9.98	2.96	15.20	6.52	21.76	20.98	17.59	23.52	14.59	25.39	17.41	10.55	11.74	36.30
SL1344_1827	20.33	21.76	14.42	7.26	0.71	15.85	7.53	17.27	13.80	12.26	16.89	15.88	21.11	13.56	1.96	11.52	21.66
SL1344_1828	29.57	39.64	25.92	16.77	2.14	26.19	26.14	48.24	37.17	14.88	18.58	39.93	47.10	31.22	10.05	25.52	49.06
SL1344_1829	70.83	65.55	54.79	30.16	6.72	54.99	89.43	75.60	55.15	22.85	30.91	61.39	69.32	54.05	53.42	59.77	90.79
SL1344_0179	6.28	2.59	6.98	19.44	2.54	4.09	8.58	3.39	4.60	185.73	56.57	4.01	4.25	6.91	2.73	4.90	5.66
SL1344_1832	3.33	4.75	3.68	4.08	5.81	2.77	10.96	4.60	3.38	6.56	3.97	6.59	7.03	3.63	4.15	8.40	7.58
SL1344_1833	225.05	164.32	125.76	29.70	0.24	118.89	35.59	209.07	126.85	35.38	38.17	113.48	161.43	125.73	6.25	14.02	129.54
SL1344_1834	147.25	101.33	91.39	37.97	4.12	77.73	47.01	171.26	79.97	40.84	38.20	97.31	128.55	158.54	14.82	25.16	171.61
SL1344_1835	259.41	202.01	154.93	48.43	1.38	167.63	70.07	304.79	126.98	46.77	56.45	149.19	200.71	213.89	22.75	25.70	232.97
SL1344_1836	146.54	99.73	87.54	38.09	1.79	85.75	40.28	124.17	73.11	34.65	36.49	90.95	116.12	116.48	15.91	18.89	166.49
SL1344_1837	13.02	11.07	14.07	14.21	6.15	10.02	35.37	23.75	20.83	15.32	16.57	28.64	18.06	23.99	3.33	12.38	72.89
SL1344_1838	8.82	9.51	12.31	6.10	0.91	6.25	9.23	16.57	12.08	7.95	5.81	16.39	16.74	16.87	1.78	7.10	38.79
SL1344_1839	88.98	101.40	105.40	82.48	32.27	67.21	82.67	117.23	109.73	79.94	100.06	121.27	111.96	104.50	68.76	95.19	93.50
SL1344_0180	25.10	20.08	20.22	7.46	3.34	16.31	18.29	21.60	18.60	25.14	16.08	15.89	18.64	17.06	2.09	12.86	38.40
SL1344_1840	100.39	94.53	70.49	33.71	2.01	61.41	32.91	99.74	74.04	29.91	35.69	68.11	78.67	49.42	5.65	29.57	73.28
SL1344_1841	67.33	55.91	40.41	14.26	0.51	40.01	10.98	57.98	38.63	21.22	23.44	46.23	48.37	29.87	2.12	16.83	25.21
SL1344_ncRNA_125	24.58	23.57	19.44	21.63	215.99	20.78	91.16	33.04	22.96	27.90	73.98	28.86	42.13	63.54	20.44	29.94	563.96
SL1344_1842	19.54	17.81	15.30	10.92	20.34	18.72	33.43	25.57	21.39	9.63	20.96	19.92	28.75	35.53	6.55	9.39	199.70
SL1344_1843	32.10	21.35	16.86	8.23	0.98	21.87	17.30	45.43	27.21	8.10	4.40	22.28	38.74	35.51	2.86	11.15	22.02
SL1344_1844	79.53	78.65	58.12	31.02	3.70	51.38	19.98	85.33	58.40	21.82	17.54	48.69	55.24	47.45	8.16	12.68	44.91
SL1344_1845	3.77	3.04	1.69	0.98	0.96	1.70	2.54	2.95	2.42	2.61	1.87	2.33	1.96	2.55	1.14	1.60	9.32
SL1344_1846	20.48	12.33	9.77	5.81	1.09	8.98	6.05	10.29	9.62	5.83	8.57	10.95	12.26	9.73	1.96	4.84	12.16
SL1344_1847	49.33	40.19	25.21	29.09	5.87	25.40	8.37	30.48	24.00	4.15	22.33	29.95	38.00	9.14	7.21	7.64	8.41
SL1344_1848	71.42	49.97	43.26	28.47	0.33	37.06	9.32	42.96	39.42	6.20	19.50	51.20	51.63	9.20	3.13	4.75	9.70
SL1344_ncRNA_19	46.19	57.13	34.46	23.72	6.64	53.70	76.47	22.31	77.46	61.84	29.14	27.24	37.62	43.24	17.47	74.40	18.50
SL1344_1849	153.21	115.61	95.76	61.56	0.27	92.38	28.66	66.28	84.83	18.37	30.21	93.34	99.95	15.10	3.13	6.45	10.89
SL1344_1850	216.63	287.39	224.93	197.45	1.83	119.80	97.34	348.80	266.25	195.29	244.51	279.29	217.22	13.16	18.23	113.88	29.24
SL1344_1851	187.40	236.67	218.49	250.99	12.31	115.87	183.50	368.03	233.86	207.65	252.07	289.55	254.68	15.08	54.62	170.07	33.15
SL1344_1852	134.75	173.00	138.54	178.19	1.96	67.62	149.55	151.70	165.96	159.95	217.00	192.36	187.04	5.49	24.26	137.89	16.00
SL1344_1853	109.52	146.43	127.61	199.97	2.73	68.49	155.38	154.84	142.04	136.00	223.71	182.62	193.86	3.76	67.47	155.90	20.65
SL1344_1854	108.20	145.48	176.09	282.19	12.28	83.08	253.21	200.74	168.90	252.61	313.17	216.20	240.19	4.38	227.36	277.55	29.03
SL1344_1855	363.39	532.87	516.64	617.93	16.32	192.42	478.58	553.48	547.79	683.56	679.81	560.02	492.47	19.87	123.31	891.87	52.01
SL1344_1856	213.26	225.34	218.47	238.48	1.97	99.70	212.79	257.17	222.43	162.97	224.45	310.53	274.01	5.93	30.61	250.65	39.17
SL1344_1857	176.11	194.94	171.72	194.52	2.34	96.15	223.97	203.08	198.16	185.27	238.43	275.26	242.19	4.33	44.45	222.47	39.83
SL1344_1858	170.67	165.58	188.74	247.53	4.34	105.95	349.54	209.45	177.18	206.23	236.58	256.14	232.37	3.40	71.43	327.12	36.02
SL1344_0181	183.76	240.28	160.81	111.72	7.53	152.46	79.89	291.18	299.88	120.55	81.63	155.31	256.14	263.57	22.09	81.14	179.72
SL1344_1859	181.09	211.50	275.01	318.81	18.07	140.18	470.14	195.81	211.78	454.88	482.98	356.84	245.95	117.84	283.26	475.44	109.03
SL1344_1860	122.78	142.64	268.60	306.01	5.15	124.44	94.24	164.14	162.62	252.08	347.70	285.30	249.47	161.70	24.48	118.89	141.53
SL1344_1861	17.57	25.28	15.02	22.12	8.43	16.80	39.49	42.68	40.62	108.61	100.23	27.43	37.93	51.52	132.11	49.24	178.92
SL1344_1862	3.67	5.61	14.24	17.05	15.05	5.94	85.11	11.81	9.22	6.68	25.70	50.53	17.16	37.46	12.60	39.94	33.06
SL1344_1863	3.82	4.73	16.01	15.97	23.00	3.62	124.45	10.59	12.01	5.57	30.53	63.92	17.64	37.20	21.02	58.30	49.00
SL1344_1864	4.68	3.07	5.86	5.12	2.34	4.47	9.72	4.74	4.06	16.55	16.84	6.53	3.72	6.24	6.77	4.73	8.55
SL1344_1865	4.88	7.55	29.94	40.28	2.97	4.67	30.99	13.71	11.84	68.44	300.37	58.87	13.28	28.51	4.60	29.28	24.47
SL1344_1866	6.49	5.65	7.97	8.30	9.94	4.55	26.49	9.18	7.47	12.11	13.72	11.40	6.70	7.32	5.37	10.13	8.73
SL1344_1867	157.60	136.00	99.94	65.95	0.56	224.11	41.64	117.99	120.50	25.89	65.34	91.50	92.13	13.94	15.09	9.83	6.78
SL1344_0182	54.81	63.79	34.26	18.60	5.39	30.92	17.10	90.82	46.57	28.41	20.06	38.08	48.26	39.18	5.42	7.50	19.22
SL1344_1868	140.81	163.85	462.27	262.41	10.63	174.43	169.38	119.06	80.50	207.52	157.03	174.78	98.80	429.05	66.88	74.21	93.48
SL1344_1869	3.21	1.59	2.41	13.21	0.78	2.31	4.12	2.40	2.99	89.60	42.39	2.17	3.91	2.73	7.53	1.75	5.83
SL1344_1870	38.78	27.27	11.57	4.37	1.69	30.03	12.60	22.68	17.01	5.26	3.51	11.75	14.62	14.44	3.33	5.93	7.81
SL1344_1871	42.00	24.26	40.82	54.04	5.52	46.78	39.73	63.58	23.99	125.74	59.81	36.09	37.47	17.64	23.19	31.51	226.12
SL1344_1872	174.61	110.16	124.24	142.87	18.96	79.33	191.00	117.16	126.49	65.76	107.03	184.65	102.07	164.19	51.68	80.68	572.05
SL1344_1874	113.26	86.34	111.82	135.23	20.41	85.37	326.21	184.81	109.39	70.62	81.75	159.30	89.54	517.29	152.51	86.20	735.65
SL1344_ncRNA_126	5003.22	3796.54	4334.06	543.66	2.49	9866.57	10613.64	1461.52	1678.96	1769.99	1455.83	1934.74	4223.37	1220.98	142.22	1736.24	297.51
SL1344_1875	71.14	71.36	89.10	67.44	9.19	82.25	73.96	141.74	78.88	114.26	112.75	73.19	93.75	67.20	36.11	82.92	62.98
SL1344_0183	53.16	54.72	26.80	15.44	4.48	36.18	12.24	79.46	40.80	30.16	18.66	31.79	46.96	34.74	3.79	5.68	24.18
SL1344_1876	51.10	43.62	41.47	31.40	4.00	39.77	23.11	47.60	38.15	37.58	29.56	42.94	31.83	15.30	5.71	29.35	43.44
SL1344_1877	184.35	144.97	153.84	152.71	56.58	183.37	133.08	217.54	139.59	257.21	170.64	144.30	96.95	78.66	45.19	109.70	172.03
SL1344_1878	499.47	338.98	268.09	85.45	6.66	680.83	168.49	371.88	261.54	54.45	46.34	164.21	159.55	110.57	16.06	35.55	115.81
SL1344_1879	32.74	47.85	48.23	83.62	63.81	44.24	133.64	151.82	61.68	86.91	76.22	51.67	44.60	8.12	116.17	164.85	25.07
SL1344_1880	22.86	18.43	23.09	22.74	2.15	16.55	26.84	20.02	26.29	15.14	21.29	24.04	51.08	26.00	8.32	29.38	21.73
SL1344_1881	16.08	12.79	20.82	24.54	3.54	14.07	17.44	17.89	17.11	8.52	14.04	19.60	37.20	21.30	6.80	24.20	19.64
SL1344_1882	14.63	15.79	15.27	15.59	2.90	9.82	22.13	15.85	13.65	9.21	11.54	16.12	31.51	20.60	10.17	17.61	27.50
SL1344_1883	98.22	138.57	127.23	145.46	16.63	63.43	161.84	154.83	119.67	86.06	107.25	146.77	199.83	110.94	84.71	151.92	93.25
SL1344_0184	53.19	38.44	31.84	14.03	0.39	36.95	10.62	36.22	35.30	5.09	9.14	29.07	39.47	31.52	1.97	6.37	11.63
SL1344_1884	234.25	283.88	234.34	278.63	8.69	115.43	300.49	407.05	284.83	172.18	218.36	307.19	252.18	28.59	181.14	255.67	21.41
SL1344_1885	672.17	755.88	673.24	629.68	3.03	325.76	456.45	790.71	697.56	469.35	545.86	784.29	508.88	66.17	153.59	282.20	36.89
SL1344_1887	73.74	97.99	67.19	47.23	2.32	58.63	34.18	114.99	79.25	23.62	51.69	81.83	74.45	11.99	11.80	14.91	8.15
SL1344_1888	1757.25	2278.43	1347.26	2581.97	221.99	684.72	2430.19	2412.73	1930.75	3155.50	2781.35	2328.78	2754.48	51.21	1588.56	1544.76	55.24
SL1344_1889	375.97	432.96	426.04	547.06	5.32	236.32	549.95	583.75	429.20	384.56	437.88	602.26	536.29	29.89	71.20	339.08	26.06
SL1344_1890	328.44	473.87	402.81	495.03	2.14	209.27	480.59	514.93	445.87	293.36	420.08	578.51	577.93	37.37	42.52	248.31	19.62
SL1344_1891	246.89	297.12	268.24	282.74	1.86	184.48	399.98	320.97	291.54	212.13	285.49	405.46	359.07	22.73	24.44	188.23	11.95
SL1344_1892	18.20	12.66	14.09	6.65	5.57	9.69	12.38	10.22	10.51	8.22	13.32	16.24	14.68	13.10	3.52	8.51	16.00
SL1344_1893	55.61	69.23	64.10	37.37	15.36	64.09	35.14	107.06	62.76	36.35	43.85	61.37	65.39	85.37	18.55	24.79	61.90
SL1344_0185	212.57	165.86	142.20	46.02	1.32	124.03	32.98	135.72	126.04	32.97	32.64	135.12	147.74	96.75	7.13	21.87	67.90
SL1344_1894	14.19	7.95	13.73	3.30	0.69	13.88	4.80	19.35	8.38	3.54	2.47	3.37	13.20	9.02	1.90	2.32	7.65
SL1344_1895	15.81	11.41	24.29	7.43	1.07	10.09	10.56	27.12	13.80	8.14	5.37	8.03	25.23	19.11	16.18	5.40	13.21
SL1344_1896	6.36	11.31	92.45	89.68	0.81	4.30	8.93	12.80	52.44	16.15	62.54	272.15	11.60	1.69	1.55	6.36	4.37
SL1344_1897	432.56	378.44	262.43	219.83	0.79	218.85	125.95	536.81	410.70	57.84	77.67	321.98	312.11	7.61	8.19	22.31	2.57
SL1344_1898	202.56	175.04	128.84	102.29	0.48	85.57	41.46	188.33	170.97	26.67	57.11	155.30	147.15	4.13	7.18	11.18	2.40
SL1344_1899	225.35	206.81	146.64	142.12	7.06	114.64	49.48	215.36	193.75	36.37	67.50	180.56	173.83	6.33	23.59	19.68	5.45
SL1344_1900	179.52	171.30	119.67	103.10	0.26	99.74	28.32	164.63	166.07	27.60	60.32	150.79	146.46	5.38	10.54	14.23	4.35
SL1344_1901	137.01	146.46	102.30	92.89	0.27	79.43	20.84	124.88	129.50	17.71	55.60	114.30	108.11	3.17	8.00	11.36	4.07
SL1344_1902	124.37	137.55	100.69	71.70	0.28	74.28	12.96	141.35	132.78	21.42	47.71	130.41	114.46	5.39	5.22	9.33	3.47
SL1344_1903	95.59	117.14	75.67	57.30	0.56	67.37	11.46	126.51	109.58	14.59	45.84	96.31	93.87	4.73	7.18	7.92	3.49
SL1344_ncRNA_4	10.71	11.04	37.93	8.29	88.93	8.04	91.59	17.37	16.62	7.88	13.09	39.87	19.42	68.21	5.98	84.24	16.19
SL1344_0186	38.98	28.85	37.82	14.28	2.05	20.72	17.44	33.46	21.26	8.64	13.56	39.86	30.81	16.16	1.37	4.96	30.84
SL1344_1904	248.12	212.59	142.76	126.44	0.53	143.59	35.49	219.22	173.64	31.63	77.40	196.69	201.41	12.10	15.23	12.31	12.87
SL1344_1905	190.92	191.91	115.32	71.79	0.68	115.68	26.31	163.65	144.93	25.65	57.18	153.07	157.30	9.74	7.00	13.42	18.10
SL1344_1906	148.64	158.57	87.57	110.68	0.00	100.77	29.40	176.94	122.53	24.28	55.42	136.61	127.30	16.57	7.47	17.69	45.95
SL1344_1907	117.24	108.26	62.09	65.08	0.66	75.18	19.59	103.32	104.86	23.01	56.73	104.46	91.08	11.53	4.77	10.48	31.10
SL1344_1908	102.04	100.71	69.25	42.55	0.25	72.23	16.48	96.66	89.35	14.34	36.83	78.53	82.76	46.87	3.25	9.59	23.27
SL1344_1909	91.29	88.92	53.85	35.20	0.46	56.03	6.10	66.63	54.00	11.59	16.27	59.87	65.81	6.86	1.59	4.01	11.44
SL1344_1910	39.82	43.51	28.03	17.82	1.33	40.92	3.93	27.35	31.04	5.63	11.81	30.36	29.70	5.34	1.94	4.37	4.06
SL1344_1911	18.72	17.37	8.78	5.07	1.70	11.76	921.62	34.86	25.04	3.05	3.61	12.84	18.12	7.85	2.20	7.30	3.53
SL1344_1912	245.24	247.56	174.55	186.30	178.52	266.55	434.77	429.98	315.49	363.27	230.80	170.32	106.40	151.74	236.26	194.12	133.71
SL1344_1913	4.06	11.71	40.15	131.41	384.01	7.31	135.18	27.84	25.18	55.52	116.81	70.95	28.84	92.84	97.37	196.75	76.18
SL1344_0187	323.47	455.17	503.68	305.20	27.33	261.03	401.40	882.32	410.09	216.25	183.62	687.38	430.63	347.37	45.19	127.37	509.73
SL1344_ncRNA_127	528.23	1454.60	1593.98	1871.61	943.49	1128.63	3268.54	880.45	1394.29	3988.60	1689.92	923.08	2198.33	1637.00	2405.82	6430.51	166.15
SL1344_1914	1.13	1.63	3.77	4.62	5.34	1.36	4.43	2.82	1.75	2.16	5.22	8.03	3.77	10.00	1.16	6.02	19.69
SL1344_1915	9.32	6.54	18.38	15.46	3.99	10.34	7.76	11.68	9.25	6.65	7.45	20.94	14.13	20.11	3.60	12.59	18.88
SL1344_1916	43.97	56.44	283.12	277.91	92.76	101.64	161.43	114.90	105.56	117.95	139.94	300.49	100.39	319.43	105.59	148.54	285.98
SL1344_1917	23.42	21.46	21.48	18.55	9.21	22.16	38.01	37.46	23.00	22.17	20.18	30.34	27.79	26.83	13.82	22.67	34.02
